,0
209,0.49318957328796387
210,0.5066113471984863
211,0.40598952770233154
212,0.38624992966651917
213,0.3928232192993164
214,0.37348660826683044
215,0.3761541545391083
216,0.42045795917510986
217,0.43061238527297974
218,0.42033150792121887
219,0.4273757040500641
220,0.4090557098388672
221,0.43972185254096985
222,0.4167473316192627
223,0.4173210859298706
224,0.4117431938648224
225,0.4495307505130768
226,0.5378871560096741
227,0.5956334471702576
228,0.6355171203613281
229,0.6924654841423035
230,0.7234552502632141
231,0.7089754939079285
232,0.6668145060539246
233,0.702479362487793
234,0.7061198353767395
235,0.6563667058944702
236,0.6194313168525696
237,0.5789867043495178
238,0.5111835598945618
239,0.4503910541534424
240,0.3553142547607422
241,0.33735689520835876
242,0.3101175129413605
243,0.2565518915653229
244,0.25103759765625
245,0.25784847140312195
246,0.25448763370513916
247,0.2570011615753174
248,0.25630104541778564
249,0.24333657324314117
250,0.2446296215057373
251,0.24451693892478943
252,0.2828806936740875
253,0.3003544807434082
254,0.3516201376914978
255,0.42427459359169006
256,0.5143569111824036
257,0.5031565427780151
258,0.5039259791374207
259,0.5050594210624695
260,0.4592410922050476
261,0.4772742688655853
262,0.47618892788887024
263,0.4654597342014313
264,0.4942639470100403
265,0.46643364429473877
266,0.47845718264579773
267,0.4484749138355255
268,0.4198108911514282
269,0.44644060730934143
270,0.4259490370750427
271,0.4322088956832886
272,0.4769056439399719
273,0.5129965543746948
274,0.5178271532058716
275,0.6569101214408875
276,0.6876810193061829
277,0.7306545972824097
278,0.766671895980835
279,0.7650201320648193
280,0.6769306063652039
281,0.6795536875724792
282,0.6463016271591187
283,0.6392187476158142
284,0.5828677415847778
285,0.5560198426246643
286,0.5095038414001465
287,0.42385804653167725
288,0.3632243871688843
289,0.33545851707458496
290,0.2900851368904114
291,0.25663942098617554
292,0.23694594204425812
293,0.23942576348781586
294,0.22972595691680908
295,0.24789267778396606
296,0.23423565924167633
297,0.23954160511493683
298,0.23609110713005066
299,0.24824613332748413
300,0.2667292058467865
301,0.2984883487224579
302,0.33089521527290344
303,0.4045049846172333
304,0.5270050168037415
305,0.5157744884490967
306,0.5261673927307129
307,0.54796302318573
308,0.5286151766777039
309,0.49336281418800354
310,0.4160839915275574
311,0.4289008677005768
312,0.4263533353805542
313,0.4441814720630646
314,0.4650149345397949
315,0.44445905089378357
316,0.4454830586910248
317,0.4319010078907013
318,0.4208524227142334
319,0.4236122965812683
320,0.41007494926452637
321,0.48631733655929565
322,0.5539708733558655
323,0.605404794216156
324,0.7141953110694885
325,0.7263374924659729
326,0.775046169757843
327,0.7740854620933533
328,0.7680068612098694
329,0.7231906056404114
330,0.6693192720413208
331,0.632768988609314
332,0.623507022857666
333,0.576714038848877
334,0.5405060052871704
335,0.4661448001861572
336,0.3888099491596222
337,0.32296594977378845
338,0.2959478199481964
339,0.27450546622276306
340,0.25422030687332153
341,0.2568129301071167
342,0.256980836391449
343,0.24926471710205078
344,0.24529728293418884
345,0.242950439453125
346,0.24416063725948334
347,0.2513352334499359
348,0.24328216910362244
349,0.2751762270927429
350,0.2919296622276306
351,0.3585396707057953
352,0.47162166237831116
353,0.4658564031124115
354,0.47515514492988586
355,0.4972822666168213
356,0.46985307335853577
357,0.5125790238380432
358,0.4721963703632355
359,0.5048404335975647
360,0.48039019107818604
361,0.47911468148231506
362,0.4933111071586609
363,0.4919693171977997
364,0.49272486567497253
365,0.4752824306488037
366,0.46430984139442444
367,0.5167405605316162
368,0.5535780191421509
369,0.5722878575325012
370,0.5806515216827393
371,0.6548799276351929
372,0.7562651038169861
373,0.7650091052055359
374,0.7560146450996399
375,0.7578105330467224
376,0.7164853811264038
377,0.7153685688972473
378,0.7105515003204346
379,0.6296066641807556
380,0.5989028215408325
381,0.5759842395782471
382,0.5232683420181274
383,0.4835566580295563
384,0.43738505244255066
385,0.35722512006759644
386,0.3278486132621765
387,0.2906624972820282
388,0.2798473834991455
389,0.2514074444770813
390,0.2632482647895813
391,0.25583624839782715
392,0.24831779301166534
393,0.25285863876342773
394,0.26035210490226746
395,0.266050785779953
396,0.2861757278442383
397,0.28632014989852905
398,0.3110775649547577
399,0.3646281361579895
400,0.415566086769104
401,0.4587183892726898
402,0.48143672943115234
403,0.5258007049560547
404,0.5840981006622314
405,0.527022659778595
406,0.5288488864898682
407,0.5163966417312622
408,0.5527454018592834
409,0.44989046454429626
410,0.5140902400016785
411,0.5700896382331848
412,0.5560319423675537
413,0.5190969109535217
414,0.4645063281059265
415,0.4843284487724304
416,0.57905113697052
417,0.5418925285339355
418,0.5896540284156799
419,0.6248719692230225
420,0.7309000492095947
421,0.8075647950172424
422,0.8139603137969971
423,0.7857420444488525
424,0.7777160406112671
425,0.7644895315170288
426,0.7284645438194275
427,0.6853733658790588
428,0.6512943506240845
429,0.5981357097625732
430,0.5146515369415283
431,0.4408470690250397
432,0.35811296105384827
433,0.3078298568725586
434,0.285559743642807
435,0.2667228877544403
436,0.24204586446285248
437,0.236675426363945
438,0.22329209744930267
439,0.22763916850090027
440,0.2360728532075882
441,0.23575294017791748
442,0.2566003203392029
443,0.2578290104866028
444,0.27935561537742615
445,0.3138236105442047
446,0.35106536746025085
447,0.41468071937561035
448,0.5433494448661804
449,0.5441089868545532
450,0.5382167100906372
451,0.46432507038116455
452,0.4789447784423828
453,0.4864475429058075
454,0.4082413613796234
455,0.3856477737426758
456,0.4072411358356476
457,0.4343237280845642
458,0.42458847165107727
459,0.42305901646614075
460,0.40381690859794617
461,0.38700297474861145
462,0.39257919788360596
463,0.40044841170310974
464,0.4246511161327362
465,0.5010752081871033
466,0.473974347114563
467,0.573209285736084
468,0.6415560841560364
469,0.7292779088020325
470,0.7388678789138794
471,0.7609559297561646
472,0.7367984652519226
473,0.7050879597663879
474,0.699224591255188
475,0.6856659054756165
476,0.661311686038971
477,0.588957667350769
478,0.5454288721084595
479,0.45605361461639404
480,0.4200077950954437
481,0.34611305594444275
482,0.30011746287345886
483,0.2917586863040924
484,0.2541796863079071
485,0.24030999839305878
486,0.24920381605625153
487,0.2535833418369293
488,0.24424736201763153
489,0.23854751884937286
490,0.23553848266601562
491,0.2466844916343689
492,0.28486698865890503
493,0.2910653054714203
494,0.3413683772087097
495,0.3847644031047821
496,0.5102031230926514
497,0.4995979368686676
498,0.48487040400505066
499,0.4551163613796234
500,0.46902742981910706
501,0.4269798696041107
502,0.4803352653980255
503,0.42100071907043457
504,0.38960522413253784
505,0.4090551733970642
506,0.4472908079624176
507,0.41086477041244507
508,0.42380115389823914
509,0.48707231879234314
510,0.4344924986362457
511,0.40597087144851685
512,0.4527090787887573
513,0.4967259168624878
514,0.5063542127609253
515,0.6163672208786011
516,0.7044148445129395
517,0.6670347452163696
518,0.7445383071899414
519,0.7627058029174805
520,0.7742811441421509
521,0.7315837740898132
522,0.7263714075088501
523,0.6724477410316467
524,0.6705741882324219
525,0.6417617201805115
526,0.5850971937179565
527,0.47746044397354126
528,0.44588613510131836
529,0.3633468449115753
530,0.303138792514801
531,0.30707675218582153
532,0.2890596091747284
533,0.25005385279655457
534,0.25291207432746887
535,0.25009095668792725
536,0.2540549039840698
537,0.2514455318450928
538,0.255747526884079
539,0.2607843279838562
540,0.27191105484962463
541,0.3199976682662964
542,0.33285924792289734
543,0.4243781864643097
544,0.5040706396102905
545,0.4700097143650055
546,0.5088593363761902
547,0.5112513899803162
548,0.4642951488494873
549,0.4635102450847626
550,0.451403945684433
551,0.44103288650512695
552,0.46782413125038147
553,0.4865994453430176
554,0.4837592542171478
555,0.49532902240753174
556,0.47014445066452026
557,0.49338966608047485
558,0.4526427090167999
559,0.508322536945343
560,0.4857233166694641
561,0.4728586971759796
562,0.5646761655807495
563,0.6404154300689697
564,0.6382390260696411
565,0.6820395588874817
566,0.7305640578269958
567,0.7690629363059998
568,0.7598294615745544
569,0.7930955290794373
570,0.75582355260849
571,0.7497245073318481
572,0.7113891839981079
573,0.641182541847229
574,0.5794014930725098
575,0.49550777673721313
576,0.41077500581741333
577,0.36010441184043884
578,0.3250616788864136
579,0.30214381217956543
580,0.2833924889564514
581,0.2782018780708313
582,0.2629578113555908
583,0.2536110281944275
584,0.2527673840522766
585,0.2578819692134857
586,0.26476049423217773
587,0.266521155834198
588,0.29396525025367737
589,0.3132418394088745
590,0.3516197204589844
591,0.4132867455482483
592,0.5314450263977051
593,0.5620386600494385
594,0.528107225894928
595,0.47520023584365845
596,0.432068794965744
597,0.43831780552864075
598,0.3928368389606476
599,0.4073811173439026
600,0.3796567916870117
601,0.3651084005832672
602,0.3953953683376312
603,0.42879170179367065
604,0.4350161552429199
605,0.4163501262664795
606,0.37266525626182556
607,0.38382917642593384
608,0.3813342750072479
609,0.42062562704086304
610,0.4311898946762085
611,0.525519609451294
612,0.592251181602478
613,0.6526589393615723
614,0.6715249419212341
615,0.7238370180130005
616,0.6603279709815979
617,0.6415650248527527
618,0.627162516117096
619,0.6263862252235413
620,0.6155554056167603
621,0.5600056052207947
622,0.5438123941421509
623,0.4897272288799286
624,0.4094119071960449
625,0.35703417658805847
626,0.32054442167282104
627,0.3084370195865631
628,0.27770230174064636
629,0.24965710937976837
630,0.24932928383350372
631,0.2534179091453552
632,0.25400930643081665
633,0.24185116589069366
634,0.25374358892440796
635,0.26104989647865295
636,0.298350065946579
637,0.34894654154777527
638,0.3543674647808075
639,0.39563798904418945
640,0.49074238538742065
641,0.5058873295783997
642,0.4804798662662506
643,0.4844397008419037
644,0.46494221687316895
645,0.4901006519794464
646,0.4664582312107086
647,0.43804916739463806
648,0.46801450848579407
649,0.48005130887031555
650,0.48059821128845215
651,0.5004962086677551
652,0.521847128868103
653,0.5415658950805664
654,0.4979925751686096
655,0.5021260976791382
656,0.4944169521331787
657,0.5671146512031555
658,0.5679270625114441
659,0.6296740770339966
660,0.7270962595939636
661,0.7542681694030762
662,0.7933251857757568
663,0.7927165031433105
664,0.7081599831581116
665,0.677649199962616
666,0.611295759677887
667,0.6268423199653625
668,0.6199674606323242
669,0.5456689596176147
670,0.4992510974407196
671,0.4270554184913635
672,0.3936663866043091
673,0.34070178866386414
674,0.29949700832366943
675,0.28757935762405396
676,0.27005434036254883
677,0.2661055326461792
678,0.2571047842502594
679,0.25876984000205994
680,0.2508721649646759
681,0.25084903836250305
682,0.25543802976608276
683,0.2581390142440796
684,0.2556094229221344
685,0.29907846450805664
686,0.35559916496276855
687,0.40147218108177185
688,0.41243594884872437
689,0.45503371953964233
690,0.46887266635894775
691,0.4675270915031433
692,0.45304638147354126
693,0.46129363775253296
694,0.40540552139282227
695,0.3898443877696991
696,0.4041988253593445
697,0.4332387149333954
698,0.44293129444122314
699,0.45883527398109436
700,0.5148290991783142
701,0.4468174874782562
702,0.423983097076416
703,0.4635213613510132
704,0.481191486120224
705,0.41965341567993164
706,0.49996620416641235
707,0.5907420516014099
708,0.6958924531936646
709,0.7211357951164246
710,0.7367739677429199
711,0.682496190071106
712,0.6772459149360657
713,0.6714197993278503
714,0.6168789863586426
715,0.5400195121765137
716,0.5096253156661987
717,0.5029051899909973
718,0.4993385076522827
719,0.4812096655368805
720,0.38821330666542053
721,0.32083365321159363
722,0.2841602861881256
723,0.26064684987068176
724,0.24842210114002228
725,0.2517339587211609
726,0.24751457571983337
727,0.25283434987068176
728,0.23351219296455383
729,0.23656508326530457
730,0.24988757073879242
731,0.24756228923797607
732,0.24969211220741272
733,0.27141812443733215
734,0.3081827163696289
735,0.3194620907306671
736,0.390544593334198
737,0.4243438243865967
738,0.42157411575317383
739,0.42537686228752136
740,0.46934348344802856
741,0.5068049430847168
742,0.45809444785118103
743,0.48132115602493286
744,0.44891268014907837
745,0.4558713734149933
746,0.4946742653846741
747,0.4722878634929657
748,0.4491632580757141
749,0.4133884608745575
750,0.414498895406723
751,0.3970005214214325
752,0.47977855801582336
753,0.5566366314888
754,0.6448506712913513
755,0.6667611002922058
756,0.6843357682228088
757,0.6914879679679871
758,0.7774680852890015
759,0.7829927206039429
760,0.805363118648529
761,0.7330112457275391
762,0.6890869736671448
763,0.613338828086853
764,0.6117834448814392
765,0.6020500659942627
766,0.5198270082473755
767,0.48885127902030945
768,0.379835307598114
769,0.30625274777412415
770,0.28368648886680603
771,0.23421038687229156
772,0.24373337626457214
773,0.2201092690229416
774,0.22128529846668243
775,0.22428888082504272
776,0.21276241540908813
777,0.22176480293273926
778,0.23458462953567505
779,0.24063590168952942
780,0.2549821436405182
781,0.28027045726776123
782,0.344485878944397
783,0.42321667075157166
784,0.4661417305469513
785,0.4743933081626892
786,0.45931190252304077
787,0.43784844875335693
788,0.45616671442985535
789,0.4071115553379059
790,0.4063756763935089
791,0.4345923364162445
792,0.4234718084335327
793,0.43969282507896423
794,0.43787020444869995
795,0.42181310057640076
796,0.4030327796936035
797,0.4064623713493347
798,0.3674556314945221
799,0.4375867545604706
800,0.40654677152633667
801,0.43012991547584534
802,0.5223855376243591
803,0.5417559146881104
804,0.6423019170761108
805,0.7320359945297241
806,0.7217445969581604
807,0.7007039189338684
808,0.6465199589729309
809,0.6557322144508362
810,0.6032845973968506
811,0.6169276833534241
812,0.5828116536140442
813,0.5489494800567627
814,0.4591417908668518
815,0.41268277168273926
816,0.3380059599876404
817,0.2927177846431732
818,0.26734188199043274
819,0.2485773265361786
820,0.22503367066383362
821,0.21991340816020966
822,0.21321356296539307
823,0.23969750106334686
824,0.2272864431142807
825,0.22056187689304352
826,0.216918483376503
827,0.22628729045391083
828,0.2311735302209854
829,0.2654944360256195
830,0.31269386410713196
831,0.38271915912628174
832,0.4854138493537903
833,0.4481188654899597
834,0.46929022669792175
835,0.45828360319137573
836,0.4093859791755676
837,0.4023389518260956
838,0.394471138715744
839,0.39504384994506836
840,0.44212955236434937
841,0.422970175743103
842,0.3966748118400574
843,0.4232078790664673
844,0.44949594140052795
845,0.41345205903053284
846,0.3742988407611847
847,0.34674912691116333
848,0.38108786940574646
849,0.4237978756427765
850,0.5062499046325684
851,0.5919154286384583
852,0.6152438521385193
853,0.6255255937576294
854,0.6608070135116577
855,0.7046464085578918
856,0.6560716032981873
857,0.6753563284873962
858,0.6457128524780273
859,0.6014416813850403
860,0.5747755169868469
861,0.5646806359291077
862,0.48952358961105347
863,0.37749287486076355
864,0.3323267698287964
865,0.29941031336784363
866,0.2726452946662903
867,0.2471538931131363
868,0.22616678476333618
869,0.22846843302249908
870,0.21262602508068085
871,0.2127935141324997
872,0.21286842226982117
873,0.21937799453735352
874,0.23289571702480316
875,0.23246435821056366
876,0.24975629150867462
877,0.2738218307495117
878,0.3266352415084839
879,0.385029673576355
880,0.40773242712020874
881,0.44927698373794556
882,0.4357663691043854
883,0.417899489402771
884,0.4531783163547516
885,0.432558536529541
886,0.4396286606788635
887,0.4358660578727722
888,0.39063549041748047
889,0.42573657631874084
890,0.4143156409263611
891,0.435285359621048
892,0.4057495892047882
893,0.3944256603717804
894,0.38320398330688477
895,0.3927518427371979
896,0.4041763246059418
897,0.45186108350753784
898,0.4728884994983673
899,0.5396136045455933
900,0.6043192148208618
901,0.6528258919715881
902,0.6588417887687683
903,0.6596503853797913
904,0.6850213408470154
905,0.7195580005645752
906,0.6655782461166382
907,0.6362653374671936
908,0.6044326424598694
909,0.5688153505325317
910,0.46902063488960266
911,0.41097283363342285
912,0.33328109979629517
913,0.28251031041145325
914,0.25970959663391113
915,0.2665265202522278
916,0.22273138165473938
917,0.2221505045890808
918,0.22004005312919617
919,0.2286527454853058
920,0.23255202174186707
921,0.23884107172489166
922,0.22716209292411804
923,0.23783032596111298
924,0.2589043974876404
925,0.28283625841140747
926,0.3142446279525757
927,0.41123494505882263
928,0.4142405390739441
929,0.44642138481140137
930,0.45830824971199036
931,0.46755310893058777
932,0.45456695556640625
933,0.44853171706199646
934,0.4016042947769165
935,0.41964250802993774
936,0.4394286870956421
937,0.41734999418258667
938,0.4212009310722351
939,0.42609524726867676
940,0.4253370761871338
941,0.40712642669677734
942,0.3730146586894989
943,0.4062526822090149
944,0.39101335406303406
945,0.42703452706336975
946,0.44928643107414246
947,0.46118608117103577
948,0.5639477968215942
949,0.6510965824127197
950,0.7077593207359314
951,0.7620834112167358
952,0.7040446400642395
953,0.7225784063339233
954,0.6682097315788269
955,0.6549608111381531
956,0.6629491448402405
957,0.6287494897842407
958,0.5463590025901794
959,0.4542502164840698
960,0.3763994574546814
961,0.334694504737854
962,0.2730989158153534
963,0.26208528876304626
964,0.24055123329162598
965,0.22928954660892487
966,0.2288469523191452
967,0.23205670714378357
968,0.23241746425628662
969,0.22417449951171875
970,0.226561039686203
971,0.24318763613700867
972,0.24893340468406677
973,0.2725535035133362
974,0.31158676743507385
975,0.38309404253959656
976,0.4580099582672119
977,0.442160964012146
978,0.47850701212882996
979,0.4001709222793579
980,0.401489794254303
981,0.42341089248657227
982,0.4265851080417633
983,0.4414210915565491
984,0.42577260732650757
985,0.3963598310947418
986,0.4336633086204529
987,0.4735907316207886
988,0.4238135814666748
989,0.3767818212509155
990,0.3525439202785492
991,0.3705105483531952
992,0.36023592948913574
993,0.3871670067310333
994,0.4071253538131714
995,0.4754297435283661
996,0.5453168153762817
997,0.6385923624038696
998,0.7125391960144043
999,0.6922476887702942
1000,0.6771820783615112
1001,0.6473337411880493
1002,0.6612367630004883
1003,0.6460139751434326
1004,0.6082791686058044
1005,0.570551335811615
1006,0.5160560011863708
1007,0.48304611444473267
1008,0.426764577627182
1009,0.33877283334732056
1010,0.2810315489768982
1011,0.2685084044933319
1012,0.2442018687725067
1013,0.22450058162212372
1014,0.21915675699710846
1015,0.23576940596103668
1016,0.22137439250946045
1017,0.21881386637687683
1018,0.22048142552375793
1019,0.22917956113815308
1020,0.23714853823184967
1021,0.3036215603351593
1022,0.33337515592575073
1023,0.3992950916290283
1024,0.4459846615791321
1025,0.4430523216724396
1026,0.44527724385261536
1027,0.4625397324562073
1028,0.5142229199409485
1029,0.4784992039203644
1030,0.4601204991340637
1031,0.4288996458053589
1032,0.4406859278678894
1033,0.4278971254825592
1034,0.41440901160240173
1035,0.42321860790252686
1036,0.4243256747722626
1037,0.4107249677181244
1038,0.4110206961631775
1039,0.4196101427078247
1040,0.380574107170105
1041,0.41763371229171753
1042,0.4598211646080017
1043,0.5442873239517212
1044,0.6066552996635437
1045,0.6979101896286011
1046,0.72846519947052
1047,0.7651956677436829
1048,0.6991543769836426
1049,0.6679340600967407
1050,0.6427887082099915
1051,0.62032550573349
1052,0.5730763673782349
1053,0.5808243155479431
1054,0.4777805507183075
1055,0.43726152181625366
1056,0.4046696424484253
1057,0.32738250494003296
1058,0.300874799489975
1059,0.2632690966129303
1060,0.23107925057411194
1061,0.2181975394487381
1062,0.22777195274829865
1063,0.21995893120765686
1064,0.21435678005218506
1065,0.21324333548545837
1066,0.2175663411617279
1067,0.2222861498594284
1068,0.22539593279361725
1069,0.25008684396743774
1070,0.2646711766719818
1071,0.31246814131736755
1072,0.3720855414867401
1073,0.42880046367645264
1074,0.42129942774772644
1075,0.4784564673900604
1076,0.448764830827713
1077,0.46031394600868225
1078,0.42841270565986633
1079,0.44189557433128357
1080,0.47641927003860474
1081,0.4702954888343811
1082,0.49409839510917664
1083,0.44578826427459717
1084,0.46112877130508423
1085,0.4413571059703827
1086,0.4716395437717438
1087,0.439444363117218
1088,0.4511522650718689
1089,0.44306108355522156
1090,0.5261198282241821
1091,0.5650464296340942
1092,0.5861059427261353
1093,0.6653618812561035
1094,0.7411691546440125
1095,0.7760903239250183
1096,0.7108553051948547
1097,0.7029263973236084
1098,0.6706493496894836
1099,0.6272671818733215
1100,0.5957266092300415
1101,0.5824176073074341
1102,0.4990478754043579
1103,0.4073065519332886
1104,0.34764304757118225
1105,0.3134629428386688
1106,0.27918389439582825
1107,0.25194478034973145
1108,0.22491849958896637
1109,0.20455247163772583
1110,0.20209351181983948
1111,0.20497705042362213
1112,0.21199113130569458
1113,0.21329915523529053
1114,0.21114258468151093
1115,0.21401634812355042
1116,0.2323615401983261
1117,0.26600444316864014
1118,0.2700243294239044
1119,0.3491009473800659
1120,0.45480334758758545
1121,0.4176716208457947
1122,0.4014032185077667
1123,0.377153605222702
1124,0.3771822452545166
1125,0.3424506187438965
1126,0.3281281888484955
1127,0.34141167998313904
1128,0.332482248544693
1129,0.34160900115966797
1130,0.3549858331680298
1131,0.3367737829685211
1132,0.3298376202583313
1133,0.3287031352519989
1134,0.31515803933143616
1135,0.3325396776199341
1136,0.3669041693210602
1137,0.37797847390174866
1138,0.42512935400009155
1139,0.5189177989959717
1140,0.5701096057891846
1141,0.6525938510894775
1142,0.7023823261260986
1143,0.7257534861564636
1144,0.6827883124351501
1145,0.6569353938102722
1146,0.6658105254173279
1147,0.6408126354217529
1148,0.60945725440979
1149,0.5631465315818787
1150,0.49609243869781494
1151,0.44053295254707336
1152,0.3599492907524109
1153,0.27445295453071594
1154,0.2422114610671997
1155,0.2366819828748703
1156,0.22941668331623077
1157,0.21832092106342316
1158,0.20643271505832672
1159,0.2083326280117035
1160,0.21668893098831177
1161,0.2149721384048462
1162,0.21526174247264862
1163,0.21942400932312012
1164,0.230564683675766
1165,0.2602108418941498
1166,0.3004760444164276
1167,0.39907482266426086
1168,0.46492645144462585
1169,0.4586220681667328
1170,0.41778409481048584
1171,0.4143933653831482
1172,0.37616094946861267
1173,0.3913298547267914
1174,0.4049023389816284
1175,0.37121179699897766
1176,0.4038841426372528
1177,0.38028770685195923
1178,0.39439600706100464
1179,0.3863757252693176
1180,0.4159957468509674
1181,0.4176064133644104
1182,0.3758191764354706
1183,0.3709169030189514
1184,0.4047336280345917
1185,0.400101900100708
1186,0.4666317105293274
1187,0.5237611532211304
1188,0.574313759803772
1189,0.6545339822769165
1190,0.6896616220474243
1191,0.7607454061508179
1192,0.7601719498634338
1193,0.6741939783096313
1194,0.6848261952400208
1195,0.6841931343078613
1196,0.6393769383430481
1197,0.5920771956443787
1198,0.5537244081497192
1199,0.4515658915042877
1200,0.3176978826522827
1201,0.274621844291687
1202,0.25955113768577576
1203,0.24161869287490845
1204,0.2319621443748474
1205,0.21169455349445343
1206,0.21369987726211548
1207,0.21294759213924408
1208,0.20844905078411102
1209,0.21153715252876282
1210,0.2116210013628006
1211,0.21658416092395782
1212,0.24293415248394012
1213,0.2755383551120758
1214,0.3487567603588104
1215,0.4066500961780548
1216,0.4808085560798645
1217,0.4505239725112915
1218,0.44939544796943665
1219,0.4068205654621124
1220,0.3668324649333954
1221,0.36784884333610535
1222,0.36931562423706055
1223,0.325286328792572
1224,0.37611839175224304
1225,0.3754197657108307
1226,0.35944947600364685
1227,0.36699971556663513
1228,0.3794359862804413
1229,0.33544111251831055
1230,0.337489515542984
1231,0.35196948051452637
1232,0.36341825127601624
1233,0.37923750281333923
1234,0.39376670122146606
1235,0.42179521918296814
1236,0.5539500117301941
1237,0.6342348456382751
1238,0.6622110605239868
1239,0.6919492483139038
1240,0.6971337795257568
1241,0.6707412600517273
1242,0.6502733826637268
1243,0.5814909934997559
1244,0.5519459247589111
1245,0.548944354057312
1246,0.5281956195831299
1247,0.4296504557132721
1248,0.34768208861351013
1249,0.29337769746780396
1250,0.2660222351551056
1251,0.230837881565094
1252,0.22528135776519775
1253,0.21073979139328003
1254,0.21598365902900696
1255,0.21068038046360016
1256,0.20904894173145294
